"FTYPE","long","lat"
"OSM_cafe_dinein",145.51403,-37.76497
"OSM_cafe_dinein",145.52289,-37.77269
"OSM_cafe_dinein",144.99251,-37.79087
"OSM_cafe_dinein",144.9926,-37.79055
"OSM_cafe_dinein",144.99232,-37.79087
"OSM_cafe_dinein",144.9915,-37.79038
"OSM_cafe_dinein",144.99222,-37.79117
"OSM_cafe_dinein",144.89089,-37.81634
"OSM_cafe_dinein",144.9641,-37.81044
"OSM_cafe_dinein",144.96523,-37.81242
"OSM_cafe_dinein",144.96614,-37.81438
"OSM_cafe_dinein",144.96845,-37.81805
"OSM_cafe_dinein",144.96444,-37.81934
"OSM_cafe_dinein",144.96069,-37.82021
"OSM_cafe_dinein",144.95808,-37.80628
"OSM_cafe_dinein",144.40856,-38.02249
"OSM_cafe_dinein",145.03587,-37.84448
"OSM_cafe_dinein",145.37034,-37.83428
"OSM_cafe_dinein",145.37335,-37.83554
"OSM_cafe_dinein",145.37362,-37.83577
"OSM_cafe_dinein",145.36063,-37.84766
"OSM_cafe_dinein",144.69972,-37.88313
"OSM_cafe_dinein",145.01427,-37.65577
"OSM_cafe_dinein",144.78345,-38.36333
"OSM_cafe_dinein",144.35187,-38.15366
"OSM_cafe_dinein",144.76702,-38.37191
"OSM_cafe_dinein",145.4384,-37.93193
"OSM_cafe_dinein",145.3527,-37.90998
"OSM_cafe_dinein",145.35275,-37.90998
"OSM_cafe_dinein",145.35289,-37.90998
"OSM_cafe_dinein",144.91718,-37.83805
"OSM_cafe_dinein",144.91877,-37.83953
"OSM_cafe_dinein",144.92237,-37.83957
"OSM_cafe_dinein",144.98983,-37.73633
"OSM_cafe_dinein",144.9898,-37.73639
"OSM_cafe_dinein",144.98984,-37.73639
"OSM_cafe_dinein",144.99012,-37.73637
"OSM_cafe_dinein",145.23702,-37.91974
"OSM_cafe_dinein",145.27119,-37.78247
"OSM_cafe_dinein",145.37988,-37.81645
"OSM_cafe_dinein",145.26889,-37.78306
"OSM_cafe_dinein",145.26831,-37.78349
"OSM_cafe_dinein",145.2683,-37.78355
"OSM_cafe_dinein",145.26835,-37.78322
"OSM_cafe_dinein",145.26856,-37.78372
"OSM_cafe_dinein",145.28862,-37.79734
"OSM_cafe_dinein",144.97293,-37.76346
"OSM_cafe_dinein",144.97286,-37.76591
"OSM_cafe_dinein",144.97347,-37.76251
"OSM_cafe_dinein",145.23685,-37.92363
"OSM_cafe_dinein",145.25841,-37.78184
"OSM_cafe_dinein",144.42485,-37.67151
"OSM_cafe_dinein",144.93733,-37.81364
"OSM_cafe_dinein",145.08662,-38.00779
"OSM_cafe_dinein",145.08505,-38.00576
"OSM_cafe_dinein",145.12115,-37.51141
"OSM_cafe_dinein",145.23648,-37.47572
"OSM_cafe_dinein",144.97308,-37.76187
"OSM_cafe_dinein",144.9629,-37.77541
"OSM_cafe_dinein",145.06019,-37.98882
"OSM_cafe_dinein",144.52838,-37.35333
"OSM_cafe_dinein",144.52928,-37.35249
"OSM_cafe_dinein",144.53112,-37.35446
"OSM_cafe_dinein",144.53108,-37.35525
"OSM_cafe_dinein",144.53104,-37.35526
"OSM_cafe_dinein",144.993,-37.86877
"OSM_cafe_dinein",144.97394,-37.82165
"OSM_cafe_dinein",145.06467,-37.98384
"OSM_cafe_dinein",145.06474,-37.98354
"OSM_cafe_dinein",145.06474,-37.98317
"OSM_cafe_dinein",145.06468,-37.98294
"OSM_cafe_dinein",145.06431,-37.98289
"OSM_cafe_dinein",145.10997,-38.00065
"OSM_cafe_dinein",144.9658,-37.8144
"OSM_cafe_dinein",145.06285,-37.98249
"OSM_cafe_dinein",145.06315,-37.98252
"OSM_cafe_dinein",145.06471,-37.98271
"OSM_cafe_dinein",145.06475,-37.98268
"OSM_cafe_dinein",145.06476,-37.98251
"OSM_cafe_dinein",145.06477,-37.98246
"OSM_cafe_dinein",145.06476,-37.98237
"OSM_cafe_dinein",145.06475,-37.98231
"OSM_cafe_dinein",145.06465,-37.98215
"OSM_cafe_dinein",145.06458,-37.98204
"OSM_cafe_dinein",145.06453,-37.98197
"OSM_cafe_dinein",145.0644,-37.9818
"OSM_cafe_dinein",145.06362,-37.98121
"OSM_cafe_dinein",145.06306,-37.98149
"OSM_cafe_dinein",145.06327,-37.98153
"OSM_cafe_dinein",145.06333,-37.98135
"OSM_cafe_dinein",145.06527,-37.9826
"OSM_cafe_dinein",145.06541,-37.98281
"OSM_cafe_dinein",145.09584,-37.99956
"OSM_cafe_dinein",145.06377,-37.98103
"OSM_cafe_dinein",145.0637,-37.98102
"OSM_cafe_dinein",145.06364,-37.98102
"OSM_cafe_dinein",145.06312,-37.9809
"OSM_cafe_dinein",145.063,-37.98092
"OSM_cafe_dinein",145.06533,-37.98111
"OSM_cafe_dinein",145.06886,-37.98159
"OSM_cafe_dinein",145.07001,-37.98134
"OSM_cafe_dinein",145.06958,-37.98082
"OSM_cafe_dinein",144.82519,-37.7303
"OSM_cafe_dinein",144.82311,-37.73198
"OSM_cafe_dinein",144.81905,-37.7337
"OSM_cafe_dinein",144.8187,-37.73329
"OSM_cafe_dinein",144.8188,-37.7334
"OSM_cafe_dinein",145.08467,-37.9967
"OSM_cafe_dinein",145.08488,-37.99672
"OSM_cafe_dinein",145.08434,-37.9971
"OSM_cafe_dinein",145.35891,-38.51482
"OSM_cafe_dinein",145.52994,-38.40747
"OSM_cafe_dinein",145.53122,-38.40686
"OSM_cafe_dinein",145.53078,-38.40754
"OSM_cafe_dinein",145.53124,-38.40674
"OSM_cafe_dinein",145.52916,-38.40851
"OSM_cafe_dinein",145.54173,-37.78296
"OSM_cafe_dinein",144.96537,-37.70222
"OSM_cafe_dinein",144.96955,-37.70337
"OSM_cafe_dinein",144.96951,-37.70253
"OSM_cafe_dinein",144.94554,-37.75277
"OSM_cafe_dinein",144.96574,-37.70209
"OSM_cafe_dinein",145.23532,-37.91932
"OSM_cafe_dinein",145.23547,-37.91974
"OSM_cafe_dinein",145.23543,-37.91936
"OSM_cafe_dinein",145.23528,-37.91957
"OSM_cafe_dinein",145.23529,-37.91947
"OSM_cafe_dinein",145.23343,-37.9294
"OSM_cafe_dinein",145.26582,-37.92833
"OSM_cafe_dinein",145.26564,-37.92824
"OSM_cafe_dinein",145.25166,-37.9284
"OSM_cafe_dinein",145.24123,-37.93356
"OSM_cafe_dinein",145.05084,-37.79893
"OSM_cafe_dinein",145.051,-37.79885
"OSM_cafe_dinein",145.05079,-37.79887
"OSM_cafe_dinein",145.05077,-37.79898
"OSM_cafe_dinein",145.14057,-37.96739
"OSM_cafe_dinein",144.84457,-37.84684
"OSM_cafe_dinein",145.00694,-37.70386
"OSM_cafe_dinein",144.43713,-37.66568
"OSM_cafe_dinein",145.15073,-37.95087
"OSM_cafe_dinein",145.151,-37.95053
"OSM_cafe_dinein",145.15088,-37.95056
"OSM_cafe_dinein",145.40823,-37.8748
"OSM_cafe_dinein",145.34289,-37.90621
"OSM_cafe_dinein",145.31054,-37.89377
"OSM_cafe_dinein",145.10749,-38.0008
"OSM_cafe_dinein",145.1116,-38.00277
"OSM_cafe_dinein",145.40129,-37.87587
"OSM_cafe_dinein",145.40127,-37.87589
"OSM_cafe_dinein",145.00791,-37.90599
"OSM_cafe_dinein",144.98184,-37.88203
"OSM_cafe_dinein",144.98682,-37.88475
"OSM_cafe_dinein",144.91963,-37.79402
"OSM_cafe_dinein",144.97052,-37.77768
"OSM_cafe_dinein",144.97063,-37.77704
"OSM_cafe_dinein",144.97053,-37.77758
"OSM_cafe_dinein",144.97111,-37.77708
"OSM_cafe_dinein",144.9711,-37.77741
"OSM_cafe_dinein",144.97109,-37.7775
"OSM_cafe_dinein",144.97056,-37.77735
"OSM_cafe_dinein",144.97047,-37.81856
"OSM_cafe_dinein",144.43366,-37.6749
"OSM_cafe_dinein",144.94933,-37.79429
"OSM_cafe_dinein",144.41591,-37.69358
"OSM_cafe_dinein",144.41577,-37.69362
"OSM_cafe_dinein",144.41576,-37.69367
"OSM_cafe_dinein",144.41575,-37.69374
"OSM_cafe_dinein",144.41582,-37.69358
"OSM_cafe_dinein",144.57479,-37.70023
"OSM_cafe_dinein",144.57475,-37.70031
"OSM_cafe_dinein",144.96472,-37.80963
"OSM_cafe_dinein",144.96458,-37.80962
"OSM_cafe_dinein",145.14409,-37.89068
"OSM_cafe_dinein",144.96262,-37.76504
"OSM_cafe_dinein",144.96243,-37.76437
"OSM_cafe_dinein",144.75513,-37.81042
"OSM_cafe_dinein",144.98006,-37.8326
"OSM_cafe_dinein",144.91454,-37.56778
"OSM_cafe_dinein",145.1006,-37.95757
"OSM_cafe_dinein",145.21921,-38.04072
"OSM_cafe_dinein",144.99884,-37.86931
"OSM_cafe_dinein",144.99979,-37.7695
"OSM_cafe_dinein",144.9958,-38.36664
"OSM_cafe_dinein",144.96368,-37.80019
"OSM_cafe_dinein",144.97374,-37.80759
"OSM_cafe_dinein",144.9755,-37.80783
"OSM_cafe_dinein",144.97386,-37.80761
"OSM_cafe_dinein",144.969,-37.82153
"OSM_cafe_dinein",144.96947,-37.82251
"OSM_cafe_dinein",145.37431,-37.85615
"OSM_cafe_dinein",145.37434,-37.85632
"OSM_cafe_dinein",144.3352,-38.14507
"OSM_cafe_dinein",145.13221,-37.90984
"OSM_cafe_dinein",145.13234,-37.90984
"OSM_cafe_dinein",145.1805,-37.85577
"OSM_cafe_dinein",145.18028,-37.85575
"OSM_cafe_dinein",145.18035,-37.85575
"OSM_cafe_dinein",145.18043,-37.85573
"OSM_cafe_dinein",145.2401,-37.86852
"OSM_cafe_dinein",145.24013,-37.86853
"OSM_cafe_dinein",144.66607,-37.90594
"OSM_cafe_dinein",144.97062,-37.81811
"OSM_cafe_dinein",145.04613,-37.82372
"OSM_cafe_dinein",144.9535,-37.78482
"OSM_cafe_dinein",145.29521,-37.99963
"OSM_cafe_dinein",144.35008,-38.09109
"OSM_cafe_dinein",144.56568,-37.78857
"OSM_cafe_dinein",144.56577,-37.78883
"OSM_cafe_dinein",145.12339,-37.9196
"OSM_cafe_dinein",145.05555,-37.96685
"OSM_cafe_dinein",144.3522,-38.10199
"OSM_cafe_dinein",145.05564,-37.96647
"OSM_cafe_dinein",145.05658,-37.96697
"OSM_cafe_dinein",145.12249,-37.92007
"OSM_cafe_dinein",145.12205,-37.91986
"OSM_cafe_dinein",145.12248,-37.92057
"OSM_cafe_dinein",145.36624,-37.81776
"OSM_cafe_dinein",144.99528,-37.86109
"OSM_cafe_dinein",145.00723,-37.70386
"OSM_cafe_dinein",144.99499,-37.73695
"OSM_cafe_dinein",144.99515,-37.73697
"OSM_cafe_dinein",144.99521,-37.73697
"OSM_cafe_dinein",144.97385,-37.7613
"OSM_cafe_dinein",145.02137,-37.92691
"OSM_cafe_dinein",145.02116,-37.92656
"OSM_cafe_dinein",145.02125,-37.92698
"OSM_cafe_dinein",145.03049,-37.92451
"OSM_cafe_dinein",145.05629,-37.96695
"OSM_cafe_dinein",145.05638,-37.96696
"OSM_cafe_dinein",144.83935,-37.86572
"OSM_cafe_dinein",144.98218,-37.74863
"OSM_cafe_dinein",144.98234,-37.74862
"OSM_cafe_dinein",144.95197,-37.78234
"OSM_cafe_dinein",144.9509,-37.78328
"OSM_cafe_dinein",145.04506,-37.87694
"OSM_cafe_dinein",145.04444,-37.87765
"OSM_cafe_dinein",145.04442,-37.87757
"OSM_cafe_dinein",145.04597,-37.87761
"OSM_cafe_dinein",145.04443,-37.87748
"OSM_cafe_dinein",145.04437,-37.87739
"OSM_cafe_dinein",145.042,-37.87619
"OSM_cafe_dinein",145.04198,-37.87621
"OSM_cafe_dinein",145.02008,-37.65927
"OSM_cafe_dinein",145.22405,-37.96936
"OSM_cafe_dinein",145.05319,-37.97965
"OSM_cafe_dinein",145.05325,-37.97942
"OSM_cafe_dinein",145.05328,-37.97927
"OSM_cafe_dinein",145.0533,-37.97914
"OSM_cafe_dinein",145.0533,-37.97908
"OSM_cafe_dinein",145.05333,-37.97893
"OSM_cafe_dinein",144.96543,-37.81501
"OSM_cafe_dinein",145.13186,-38.02625
"OSM_cafe_dinein",145.1104,-38.03817
"OSM_cafe_dinein",145.11038,-38.03822
"OSM_cafe_dinein",145.14043,-38.00834
"OSM_cafe_dinein",145.13014,-38.02907
"OSM_cafe_dinein",145.11021,-38.03823
"OSM_cafe_dinein",145.1418,-38.00136
"OSM_cafe_dinein",145.132,-38.02587
"OSM_cafe_dinein",145.11044,-38.03816
"OSM_cafe_dinein",145.00785,-37.90668
"OSM_cafe_dinein",144.96478,-37.81729
"OSM_cafe_dinein",145.3392,-37.52934
"OSM_cafe_dinein",144.95408,-37.81704
"OSM_cafe_dinein",145.17226,-37.74627
"OSM_cafe_dinein",145.37408,-37.85595
"OSM_cafe_dinein",144.95975,-37.80196
"OSM_cafe_dinein",144.96296,-37.79997
"OSM_cafe_dinein",144.95988,-37.80298
"OSM_cafe_dinein",144.98795,-37.6985
"OSM_cafe_dinein",144.98207,-37.71755
"OSM_cafe_dinein",144.66423,-37.90079
"OSM_cafe_dinein",144.6628,-37.90262
"OSM_cafe_dinein",144.3281,-38.24777
"OSM_cafe_dinein",144.32791,-38.24785
"OSM_cafe_dinein",145.05554,-37.96696
"OSM_cafe_dinein",145.05546,-37.96695
"OSM_cafe_dinein",144.43298,-37.65452
"OSM_cafe_dinein",144.73383,-37.7254
"OSM_cafe_dinein",145.03649,-37.82121
"OSM_cafe_dinein",144.94328,-37.81847
"OSM_cafe_dinein",145.05609,-37.96682
"OSM_cafe_dinein",145.01044,-37.86402
"OSM_cafe_dinein",145.12378,-37.79892
"OSM_cafe_dinein",145.07557,-37.78222
"OSM_cafe_dinein",145.15414,-37.81909
"OSM_cafe_dinein",144.96609,-37.86353
"OSM_cafe_dinein",144.96398,-37.76738
"OSM_cafe_dinein",144.96834,-37.81112
"OSM_cafe_dinein",145.05587,-37.97739
"OSM_cafe_dinein",145.05588,-37.97715
"OSM_cafe_dinein",145.05556,-37.97707
"OSM_cafe_dinein",145.0557,-37.97737
"OSM_cafe_dinein",145.06451,-37.98563
"OSM_cafe_dinein",145.0644,-37.9856
"OSM_cafe_dinein",145.06447,-37.98554
"OSM_cafe_dinein",145.06406,-37.98528
"OSM_cafe_dinein",145.0641,-37.98516
"OSM_cafe_dinein",145.06438,-37.98524
"OSM_cafe_dinein",145.06453,-37.98508
"OSM_cafe_dinein",145.06462,-37.98509
"OSM_cafe_dinein",145.0649,-37.98181
"OSM_cafe_dinein",145.06481,-37.98159
"OSM_cafe_dinein",144.90676,-37.80188
"OSM_cafe_dinein",144.90733,-37.80334
"OSM_cafe_dinein",144.95396,-37.80581
"OSM_cafe_dinein",144.86092,-37.7162
"OSM_cafe_dinein",145.06185,-37.97635
"OSM_cafe_dinein",145.06186,-37.97659
"OSM_cafe_dinein",145.09885,-37.81483
"OSM_cafe_dinein",144.97558,-37.75517
"OSM_cafe_dinein",144.97547,-37.75552
"OSM_cafe_dinein",144.85513,-37.71384
"OSM_cafe_dinein",144.84756,-37.71584
"OSM_cafe_dinein",144.99618,-37.8375
"OSM_cafe_dinein",145.0305,-37.85665
"OSM_cafe_dinein",145.21416,-37.9885
"OSM_cafe_dinein",145.23223,-37.89874
"OSM_cafe_dinein",145.21257,-37.98884
"OSM_cafe_dinein",145.21382,-37.98827
"OSM_cafe_dinein",145.21487,-37.98791
"OSM_cafe_dinein",145.24929,-37.8949
"OSM_cafe_dinein",145.21268,-37.98887
"OSM_cafe_dinein",145.21422,-37.98839
"OSM_cafe_dinein",145.21483,-37.98793
"OSM_cafe_dinein",145.21213,-37.98883
"OSM_cafe_dinein",145.21262,-37.98879
"OSM_cafe_dinein",145.21416,-37.98839
"OSM_cafe_dinein",145.21292,-37.9888
"OSM_cafe_dinein",145.21415,-37.988
"OSM_cafe_dinein",145.21303,-37.98867
"OSM_cafe_dinein",145.21428,-37.98831
"OSM_cafe_dinein",145.22834,-37.89879
"OSM_cafe_dinein",145.21378,-37.98862
"OSM_cafe_dinein",144.56613,-37.69264
"OSM_cafe_dinein",145.12007,-37.92151
"OSM_cafe_dinein",145.093,-37.89925
"OSM_cafe_dinein",145.12004,-37.92171
"OSM_cafe_dinein",145.07681,-37.89499
"OSM_cafe_dinein",145.0811,-37.90015
"OSM_cafe_dinein",145.12197,-37.9145
"OSM_cafe_dinein",145.11995,-37.9223
"OSM_cafe_dinein",144.9779,-37.79622
"OSM_cafe_dinein",145.12197,-37.91455
"OSM_cafe_dinein",144.96007,-37.73289
"OSM_cafe_dinein",145.08668,-37.77299
"OSM_cafe_dinein",145.10343,-37.94058
"OSM_cafe_dinein",145.08575,-37.90807
"OSM_cafe_dinein",145.15945,-37.91779
"OSM_cafe_dinein",145.14688,-37.97767
"OSM_cafe_dinein",144.94877,-37.81868
"OSM_cafe_dinein",144.70019,-37.88314
"OSM_cafe_dinein",144.70162,-37.87998
"OSM_cafe_dinein",145.05178,-37.95871
"OSM_cafe_dinein",145.00878,-38.29397
"OSM_cafe_dinein",145.00911,-38.29362
"OSM_cafe_dinein",145.00951,-38.29361
"OSM_cafe_dinein",145.0093,-38.29363
"OSM_cafe_dinein",145.00921,-38.29372
"OSM_cafe_dinein",145.00174,-37.79346
"OSM_cafe_dinein",145.00173,-37.79339
"OSM_cafe_dinein",145.11132,-38.15912
"OSM_cafe_dinein",144.97153,-37.8098
"OSM_cafe_dinein",144.95476,-37.81545
"OSM_cafe_dinein",145.5449,-37.78485
"OSM_cafe_dinein",144.97608,-37.82986
"OSM_cafe_dinein",144.94403,-37.81895
"OSM_cafe_dinein",145.15408,-37.91742
"OSM_cafe_dinein",144.96961,-37.81778
"OSM_cafe_dinein",144.94377,-37.81906
"OSM_cafe_dinein",145.16199,-37.90429
"OSM_cafe_dinein",144.96215,-37.7655
"OSM_cafe_dinein",144.96259,-37.76545
"OSM_cafe_dinein",144.89358,-37.65052
"OSM_cafe_dinein",144.96616,-37.74324
"OSM_cafe_dinein",144.97782,-37.8017
"OSM_cafe_dinein",145.12687,-37.93581
"OSM_cafe_dinein",144.80033,-37.74504
"OSM_cafe_dinein",145.06821,-38.24529
"OSM_cafe_dinein",145.06837,-38.24514
"OSM_cafe_dinein",145.06842,-38.24523
"OSM_cafe_dinein",145.14182,-37.90962
"OSM_cafe_dinein",145.14153,-37.91226
"OSM_cafe_dinein",144.96603,-37.81521
"OSM_cafe_dinein",145.1566,-37.94354
"OSM_cafe_dinein",145.15376,-37.94494
"OSM_cafe_dinein",145.155,-37.94977
"OSM_cafe_dinein",144.96367,-37.80029
"OSM_cafe_dinein",144.95931,-37.79937
"OSM_cafe_dinein",144.96219,-37.79982
"OSM_cafe_dinein",144.95852,-37.79936
"OSM_cafe_dinein",144.9604,-37.79894
"OSM_cafe_dinein",144.9592,-37.79924
"OSM_cafe_dinein",144.95904,-37.79883
"OSM_cafe_dinein",144.98619,-37.81596
"OSM_cafe_dinein",145.37329,-38.52163
"OSM_cafe_dinein",144.96339,-37.76057
"OSM_cafe_dinein",145.05829,-37.86018
"OSM_cafe_dinein",145.05813,-37.86017
"OSM_cafe_dinein",145.05757,-37.86018
"OSM_cafe_dinein",145.05795,-37.86015
"OSM_cafe_dinein",145.05811,-37.86012
"OSM_cafe_dinein",145.05749,-37.85998
"OSM_cafe_dinein",145.05779,-37.85995
"OSM_cafe_dinein",145.05825,-37.85996
"OSM_cafe_dinein",145.05765,-37.86017
"OSM_cafe_dinein",145.05815,-37.86011
"OSM_cafe_dinein",145.05745,-37.85999
"OSM_cafe_dinein",144.15159,-37.28268
"OSM_cafe_dinein",144.15162,-37.28302
"OSM_cafe_dinein",144.88214,-37.68561
"OSM_cafe_dinein",144.88544,-37.68854
"OSM_cafe_dinein",144.88728,-37.67693
"OSM_cafe_dinein",145.20294,-38.00604
"OSM_cafe_dinein",145.20302,-38.00599
"OSM_cafe_dinein",145.26777,-37.83907
"OSM_cafe_dinein",144.92323,-37.66256
"OSM_cafe_dinein",145.05966,-37.69665
"OSM_cafe_dinein",145.05953,-37.6971
"OSM_cafe_dinein",144.93255,-37.66995
"OSM_cafe_dinein",144.93243,-37.66578
"OSM_cafe_dinein",145.21229,-37.9883
"OSM_cafe_dinein",145.21229,-37.98811
"OSM_cafe_dinein",145.21247,-37.98829
"OSM_cafe_dinein",145.04467,-37.8588
"OSM_cafe_dinein",145.21223,-37.9883
"OSM_cafe_dinein",145.04141,-37.8583
"OSM_cafe_dinein",145.21218,-37.9883
"OSM_cafe_dinein",145.04152,-37.85833
"OSM_cafe_dinein",145.04953,-38.23845
"OSM_cafe_dinein",145.04954,-38.23848
"OSM_cafe_dinein",144.81899,-37.81939
"OSM_cafe_dinein",144.95749,-37.82122
"OSM_cafe_dinein",145.43549,-38.06448
"OSM_cafe_dinein",145.06663,-37.86185
"OSM_cafe_dinein",144.5651,-37.42288
"OSM_cafe_dinein",145.08698,-37.89827
"OSM_cafe_dinein",145.06564,-37.86166
"OSM_cafe_dinein",145.06645,-37.86183
"OSM_cafe_dinein",145.06542,-37.86184
"OSM_cafe_dinein",145.06576,-37.86167
"OSM_cafe_dinein",144.56423,-37.42307
"OSM_cafe_dinein",145.06483,-37.86184
"OSM_cafe_dinein",144.56502,-37.42285
"OSM_cafe_dinein",145.06622,-37.86179
"OSM_cafe_dinein",145.06539,-37.86184
"OSM_cafe_dinein",145.10444,-37.9006
"OSM_cafe_dinein",145.06559,-37.86172
"OSM_cafe_dinein",144.56456,-37.42278
"OSM_cafe_dinein",145.06668,-37.86184
"OSM_cafe_dinein",144.56496,-37.42288
"OSM_cafe_dinein",145.06624,-37.8618
"OSM_cafe_dinein",144.56355,-37.42294
"OSM_cafe_dinein",145.06658,-37.86184
"OSM_cafe_dinein",145.06565,-37.86173
"OSM_cafe_dinein",145.06043,-37.85992
"OSM_cafe_dinein",144.57462,-37.42092
"OSM_cafe_dinein",145.06673,-37.86184
"OSM_cafe_dinein",144.56402,-37.4231
"OSM_cafe_dinein",145.06463,-37.86208
"OSM_cafe_dinein",145.06709,-37.87834
"OSM_cafe_dinein",145.06289,-37.87785
"OSM_cafe_dinein",145.05855,-37.87731
"OSM_cafe_dinein",145.05736,-37.87718
"OSM_cafe_dinein",145.05921,-37.87694
"OSM_cafe_dinein",145.0585,-37.87716
"OSM_cafe_dinein",145.06915,-37.87709
"OSM_cafe_dinein",145.06807,-37.87872
"OSM_cafe_dinein",145.05705,-37.87693
"OSM_cafe_dinein",145.0581,-37.87725
"OSM_cafe_dinein",145.06714,-37.87835
"OSM_cafe_dinein",145.06331,-37.87825
"OSM_cafe_dinein",145.06098,-37.87761
"OSM_cafe_dinein",145.06873,-37.8792
"OSM_cafe_dinein",145.05915,-37.87719
"OSM_cafe_dinein",145.06918,-37.87711
"OSM_cafe_dinein",145.0591,-37.87719
"OSM_cafe_dinein",145.06845,-37.87733
"OSM_cafe_dinein",145.05903,-37.87723
"OSM_cafe_dinein",145.05881,-37.8772
"OSM_cafe_dinein",145.05768,-37.87706
"OSM_cafe_dinein",145.06299,-37.87786
"OSM_cafe_dinein",145.067,-37.87833
"OSM_cafe_dinein",145.06924,-37.87713
"OSM_cafe_dinein",145.06811,-37.87876
"OSM_cafe_dinein",145.06921,-37.87712
"OSM_cafe_dinein",145.0591,-37.87723
"OSM_cafe_dinein",145.057,-37.87713
"OSM_cafe_dinein",145.06802,-37.87809
"OSM_cafe_dinein",145.05694,-37.87712
"OSM_cafe_dinein",145.059,-37.87723
"OSM_cafe_dinein",145.06522,-37.98297
"OSM_cafe_dinein",145.065,-37.98308
"OSM_cafe_dinein",145.06494,-37.98435
"OSM_cafe_dinein",145.0661,-37.9839
"OSM_cafe_dinein",145.06542,-37.98309
"OSM_cafe_dinein",145.36986,-37.88838
"OSM_cafe_dinein",145.36675,-37.89745
"OSM_cafe_dinein",145.37012,-37.88748
"OSM_cafe_dinein",145.36985,-37.88817
"OSM_cafe_dinein",145.22054,-37.97088
"OSM_cafe_dinein",145.36988,-37.88822
"OSM_cafe_dinein",145.24201,-37.97261
"OSM_cafe_dinein",145.36991,-37.88954
"OSM_cafe_dinein",145.37022,-37.88784
"OSM_cafe_dinein",145.26202,-37.97601
"OSM_cafe_dinein",145.37,-37.88922
"OSM_cafe_dinein",144.98102,-37.87039
"OSM_cafe_dinein",144.9627,-37.81531
"OSM_cafe_dinein",145.29437,-38.01824
"OSM_cafe_dinein",145.31553,-38.21393
"OSM_cafe_dinein",145.1674,-38.15497
"OSM_cafe_dinein",144.57355,-38.17103
"OSM_cafe_dinein",145.87771,-37.49504
"OSM_cafe_dinein",145.06784,-37.98637
"OSM_cafe_dinein",145.06779,-37.98636
"OSM_cafe_dinein",144.96036,-37.80214
"OSM_cafe_dinein",144.96167,-37.76635
"OSM_cafe_dinein",144.96159,-37.76683
"OSM_cafe_dinein",145.06726,-37.98842
"OSM_cafe_dinein",144.70896,-37.96636
"OSM_cafe_dinein",144.94766,-37.82405
"OSM_cafe_dinein",144.33694,-38.08928
"OSM_cafe_dinein",144.44055,-37.67337
"OSM_cafe_dinein",144.44055,-37.67326
"OSM_cafe_dinein",144.44066,-37.67352
"OSM_cafe_dinein",144.44033,-37.6731
"OSM_cafe_dinein",144.44098,-37.67314
"OSM_cafe_dinein",144.44081,-37.67334
"OSM_cafe_dinein",144.43597,-37.68658
"OSM_cafe_dinein",144.4379,-37.68567
"OSM_cafe_dinein",144.43654,-37.68667
"OSM_cafe_dinein",144.43622,-37.68516
"OSM_cafe_dinein",144.43682,-37.6864
"OSM_cafe_dinein",144.96462,-37.79599
"OSM_cafe_dinein",144.96419,-37.79726
"OSM_cafe_dinein",144.9645,-37.79621
"OSM_cafe_dinein",144.9642,-37.79721
"OSM_cafe_dinein",144.96477,-37.79699
"OSM_cafe_dinein",144.96479,-37.79829
"OSM_cafe_dinein",144.96397,-37.79972
"OSM_cafe_dinein",144.96457,-37.79698
"OSM_cafe_dinein",144.96394,-37.79986
"OSM_cafe_dinein",144.96475,-37.7967
"OSM_cafe_dinein",144.96462,-37.79827
"OSM_cafe_dinein",144.96431,-37.79933
"OSM_cafe_dinein",144.58322,-37.68259
"OSM_cafe_dinein",144.94208,-37.84499
"OSM_cafe_dinein",144.9419,-37.84511
"OSM_cafe_dinein",145.67917,-37.75411
"OSM_cafe_dinein",145.00332,-37.75599
"OSM_cafe_dinein",145.00333,-37.75597
"OSM_cafe_dinein",144.93626,-37.78384
"OSM_cafe_dinein",144.93654,-37.78416
"OSM_cafe_dinein",144.93222,-37.78104
"OSM_cafe_dinein",144.93786,-37.78352
"OSM_cafe_dinein",144.93802,-37.78293
"OSM_cafe_dinein",145.0025,-37.73876
"OSM_cafe_dinein",144.9675,-37.74053
"OSM_cafe_dinein",144.93707,-37.78008
"OSM_cafe_dinein",144.93732,-37.78048
"OSM_cafe_dinein",144.93697,-37.78063
"OSM_cafe_dinein",144.93799,-37.78107
"OSM_cafe_dinein",144.93733,-37.77954
"OSM_cafe_dinein",144.93757,-37.77951
"OSM_cafe_dinein",144.93749,-37.77995
"OSM_cafe_dinein",144.93802,-37.78045
"OSM_cafe_dinein",144.9376,-37.77941
"OSM_cafe_dinein",144.93719,-37.78007
"OSM_cafe_dinein",144.9385,-37.78323
"OSM_cafe_dinein",144.96164,-37.77573
"OSM_cafe_dinein",144.96084,-37.77556
"OSM_cafe_dinein",144.96978,-37.74074
"OSM_cafe_dinein",144.93247,-37.78088
"OSM_cafe_dinein",144.93234,-37.78081
"OSM_cafe_dinein",144.5877,-37.71563
"OSM_cafe_dinein",145.22007,-37.73672
"OSM_cafe_dinein",145.17256,-37.83419
"OSM_cafe_dinein",145.21935,-37.73785
"OSM_cafe_dinein",145.17255,-37.83425
"OSM_cafe_dinein",145.21894,-37.73815
"OSM_cafe_dinein",145.22012,-37.73671
