"FTYPE","long","lat","categorization"
"OSM_cafe_dinein",144.96761,-37.81283,"FOI_individual"
"OSM_cafe_dinein",144.96832,-37.81294,"FOI_individual"
"OSM_cafe_dinein",144.96503,-37.81193,"FOI_individual"
"OSM_cafe_dinein",144.96458,-37.81172,"FOI_individual"
"OSM_cafe_dinein",144.96499,-37.81159,"FOI_individual"
"OSM_cafe_dinein",144.96385,-37.81193,"FOI_individual"
"OSM_cafe_dinein",144.96209,-37.81246,"FOI_individual"
"OSM_cafe_dinein",144.96239,-37.8128,"FOI_individual"
"OSM_cafe_dinein",144.96277,-37.8131,"FOI_individual"
"OSM_cafe_dinein",144.96255,-37.81241,"FOI_individual"
"OSM_cafe_dinein",144.96292,-37.81345,"FOI_individual"
"OSM_cafe_dinein",144.96182,-37.81174,"FOI_individual"
"OSM_cafe_dinein",144.96185,-37.81112,"FOI_individual"
"OSM_cafe_dinein",144.96145,-37.81077,"FOI_individual"
"OSM_cafe_dinein",144.96163,-37.81038,"FOI_individual"
"OSM_cafe_dinein",144.95945,-37.81097,"FOI_individual"
"OSM_cafe_dinein",144.96184,-37.81006,"FOI_individual"
"OSM_cafe_dinein",144.96325,-37.80966,"FOI_individual"
"OSM_cafe_dinein",144.96486,-37.81202,"FOI_individual"
"OSM_cafe_dinein",144.96457,-37.8104,"FOI_individual"
"OSM_cafe_dinein",144.96396,-37.81007,"FOI_individual"
"OSM_cafe_dinein",144.96364,-37.80977,"FOI_individual"
"OSM_cafe_dinein",144.96353,-37.80901,"FOI_individual"
"OSM_cafe_dinein",144.96925,-37.80325,"FOI_individual"
"OSM_cafe_dinein",144.96985,-37.80267,"FOI_individual"
"OSM_cafe_dinein",144.97042,-37.80035,"FOI_individual"
"OSM_cafe_dinein",144.97267,-37.79816,"FOI_individual"
"OSM_cafe_dinein",145.13219,-37.90413,"FOI_individual"
"OSM_cafe_dinein",145.15574,-37.90822,"FOI_individual"
"OSM_cafe_dinein",144.96796,-37.82161,"FOI_individual"
"OSM_cafe_dinein",144.96719,-37.8223,"FOI_individual"
"OSM_cafe_dinein",144.97903,-37.78849,"FOI_individual"
"OSM_cafe_dinein",144.99554,-37.78849,"FOI_individual"
"OSM_cafe_dinein",144.98892,-37.78614,"FOI_individual"
"OSM_cafe_dinein",144.98851,-37.78887,"FOI_individual"
"OSM_cafe_dinein",145.17192,-37.86801,"FOI_individual"
"OSM_cafe_dinein",144.96759,-37.79869,"FOI_individual"
"OSM_cafe_dinein",144.99954,-37.79088,"FOI_individual"
"OSM_cafe_dinein",144.99637,-37.7905,"FOI_individual"
"OSM_cafe_dinein",144.98912,-37.78974,"FOI_individual"
"OSM_cafe_dinein",144.98092,-37.7865,"FOI_individual"
"OSM_cafe_dinein",144.9785,-37.7985,"FOI_individual"
"OSM_cafe_dinein",144.97849,-37.79858,"FOI_individual"
"OSM_cafe_dinein",144.97798,-37.80178,"FOI_individual"
"OSM_cafe_dinein",144.97742,-37.80504,"FOI_individual"
"OSM_cafe_dinein",144.97703,-37.80579,"FOI_individual"
"OSM_cafe_dinein",144.98135,-37.78603,"FOI_individual"
"OSM_cafe_dinein",144.97608,-37.79038,"FOI_individual"
"OSM_cafe_dinein",144.97164,-37.7895,"FOI_individual"
"OSM_cafe_dinein",144.97659,-37.78919,"FOI_individual"
"OSM_cafe_dinein",144.97665,-37.7895,"FOI_individual"
"OSM_cafe_dinein",144.96303,-37.78559,"FOI_individual"
"OSM_cafe_dinein",145.15274,-37.82664,"FOI_individual"
"OSM_cafe_dinein",145.18244,-37.87269,"FOI_individual"
"OSM_cafe_dinein",145.15792,-37.86072,"FOI_individual"
"OSM_cafe_dinein",144.97999,-37.78525,"FOI_individual"
"OSM_cafe_dinein",144.96897,-37.78965,"FOI_individual"
"OSM_cafe_dinein",145.24393,-37.89472,"FOI_individual"
"OSM_cafe_dinein",145.23472,-37.89798,"FOI_individual"
"OSM_cafe_dinein",144.94394,-37.76506,"FOI_individual"
"OSM_cafe_dinein",145.14313,-37.91718,"FOI_individual"
"OSM_cafe_dinein",144.9436,-37.76462,"FOI_individual"
"OSM_cafe_dinein",144.94058,-37.7645,"FOI_individual"
"OSM_cafe_dinein",144.94121,-37.76706,"FOI_individual"
"OSM_cafe_dinein",144.97131,-37.77302,"FOI_individual"
"OSM_cafe_dinein",144.94511,-37.76514,"FOI_individual"
"OSM_cafe_dinein",144.79171,-37.92279,"FOI_individual"
"OSM_cafe_dinein",144.77306,-37.9272,"FOI_individual"
"OSM_cafe_dinein",144.77158,-37.92769,"FOI_individual"
"OSM_cafe_dinein",144.76527,-37.92034,"FOI_individual"
"OSM_cafe_dinein",144.83942,-37.86241,"FOI_individual"
"OSM_cafe_dinein",144.97074,-37.75377,"FOI_individual"
"OSM_cafe_dinein",144.95772,-37.80073,"FOI_individual"
"OSM_cafe_dinein",144.95843,-37.78961,"FOI_individual"
"OSM_cafe_dinein",144.9605,-37.77892,"FOI_individual"
"OSM_cafe_dinein",144.95715,-37.76835,"FOI_individual"
"OSM_cafe_dinein",144.94903,-37.76555,"FOI_individual"
"OSM_cafe_dinein",144.95959,-37.80008,"FOI_individual"
"OSM_cafe_dinein",144.95832,-37.80175,"FOI_individual"
"OSM_cafe_dinein",144.96197,-37.79144,"FOI_individual"
"OSM_cafe_dinein",144.96638,-37.78553,"FOI_individual"
"OSM_cafe_dinein",144.95675,-37.79454,"FOI_individual"
"OSM_cafe_dinein",144.98436,-37.78325,"FOI_individual"
"OSM_cafe_dinein",145.17264,-37.91206,"FOI_individual"
"OSM_cafe_dinein",144.96931,-37.78559,"FOI_individual"
"OSM_cafe_dinein",144.96243,-37.78507,"FOI_individual"
"OSM_cafe_dinein",144.9623,-37.78512,"FOI_individual"
"OSM_cafe_dinein",144.96907,-37.78567,"FOI_individual"
"OSM_cafe_dinein",145.30929,-37.80253,"FOI_individual"
"OSM_cafe_dinein",145.31172,-37.80316,"FOI_individual"
"OSM_cafe_dinein",144.97298,-37.78454,"FOI_individual"
"OSM_cafe_dinein",144.97241,-37.78728,"FOI_individual"
"OSM_cafe_dinein",145.15194,-37.88744,"FOI_individual"
"OSM_cafe_dinein",145.17768,-37.87568,"FOI_individual"
"OSM_cafe_dinein",145.15754,-37.88849,"FOI_individual"
"OSM_cafe_dinein",145.2416,-37.86829,"FOI_individual"
"OSM_cafe_dinein",145.24237,-37.87062,"FOI_individual"
"OSM_cafe_dinein",145.2001,-37.93164,"FOI_individual"
"OSM_cafe_dinein",144.96764,-37.80898,"FOI_individual"
"OSM_cafe_dinein",145.1726,-37.87523,"FOI_individual"
"OSM_cafe_dinein",145.16287,-37.88219,"FOI_individual"
"OSM_cafe_dinein",144.96972,-37.78366,"FOI_individual"
"OSM_cafe_dinein",144.96629,-37.77225,"FOI_individual"
"OSM_cafe_dinein",144.95573,-37.76634,"FOI_individual"
"OSM_cafe_dinein",144.94756,-37.7651,"FOI_individual"
"OSM_cafe_dinein",144.96083,-37.79676,"FOI_individual"
"OSM_cafe_dinein",145.02383,-37.88118,"FOI_individual"
"OSM_cafe_dinein",145.23351,-37.87021,"FOI_individual"
"OSM_cafe_dinein",144.98477,-37.78912,"FOI_individual"
"OSM_cafe_dinein",144.99026,-37.78865,"FOI_individual"
"OSM_cafe_dinein",144.99195,-37.78855,"FOI_individual"
"OSM_cafe_dinein",144.99195,-37.78848,"FOI_individual"
"OSM_cafe_dinein",144.99063,-37.78909,"FOI_individual"
"OSM_cafe_dinein",144.9707,-37.81789,"FOI_individual"
"OSM_cafe_dinein",144.97227,-37.7887,"FOI_individual"
"OSM_cafe_dinein",145.09086,-37.88121,"FOI_individual"
"OSM_cafe_dinein",145.09095,-37.88123,"FOI_individual"
"OSM_cafe_dinein",145.09099,-37.88136,"FOI_individual"
"OSM_cafe_dinein",144.96295,-37.78521,"FOI_individual"
"OSM_cafe_dinein",144.97486,-37.79141,"FOI_individual"
"OSM_cafe_dinein",144.97166,-37.78962,"FOI_individual"
"OSM_cafe_dinein",144.94625,-37.61475,"FOI_individual"
"OSM_cafe_dinein",145.10282,-37.86786,"FOI_individual"
"OSM_cafe_dinein",145.10487,-37.87234,"FOI_individual"
"OSM_cafe_dinein",145.10541,-37.86814,"FOI_individual"
"OSM_cafe_dinein",145.1,-37.87049,"FOI_individual"
"OSM_cafe_dinein",145.33707,-37.55604,"FOI_individual"
"OSM_cafe_dinein",144.96453,-37.79649,"FOI_individual"
"OSM_cafe_dinein",144.9686,-37.78965,"FOI_individual"
"OSM_cafe_dinein",144.98394,-37.79886,"FOI_individual"
"OSM_cafe_dinein",144.98824,-37.79949,"FOI_individual"
"OSM_cafe_dinein",144.98823,-37.79944,"FOI_individual"
"OSM_cafe_dinein",144.98635,-37.79925,"FOI_individual"
"OSM_cafe_dinein",144.98168,-37.79882,"FOI_individual"
"OSM_cafe_dinein",144.97269,-37.79747,"FOI_individual"
"OSM_cafe_dinein",145.0954,-37.88724,"FOI_individual"
"OSM_cafe_dinein",145.09538,-37.8872,"FOI_individual"
"OSM_cafe_dinein",145.12275,-37.91121,"FOI_individual"
"OSM_cafe_dinein",144.96295,-37.80462,"FOI_individual"
"OSM_cafe_dinein",144.97674,-37.80563,"FOI_individual"
"OSM_cafe_dinein",144.97841,-37.80821,"FOI_individual"
"OSM_cafe_dinein",144.98159,-37.80851,"FOI_individual"
"OSM_cafe_dinein",144.9843,-37.80885,"FOI_individual"
"OSM_cafe_dinein",144.98778,-37.80911,"FOI_individual"
"OSM_cafe_dinein",144.99198,-37.80376,"FOI_individual"
"OSM_cafe_dinein",144.99256,-37.80373,"FOI_individual"
"OSM_cafe_dinein",144.99315,-37.80367,"FOI_individual"
"OSM_cafe_dinein",144.97477,-37.79767,"FOI_individual"
"OSM_cafe_dinein",144.97531,-37.79773,"FOI_individual"
"OSM_cafe_dinein",144.9752,-37.7982,"FOI_individual"
"OSM_cafe_dinein",144.97571,-37.79452,"FOI_individual"
"OSM_cafe_dinein",145.23951,-37.81096,"FOI_individual"
"OSM_cafe_dinein",144.90671,-37.7516,"FOI_individual"
"OSM_cafe_dinein",144.9091,-37.75065,"FOI_individual"
