"FTYPE","long","lat","categorization"
"OSM_dirty_places",144.93035,-37.79373,"FOI_negative"
"OSM_dirty_places",144.18,-37.88149,"FOI_negative"
"OSM_dirty_places",144.94443,-37.77118,"FOI_negative"
"OSM_dirty_places",145.22303,-37.73679,"FOI_negative"
"OSM_dirty_places",144.50963,-38.26321,"FOI_negative"
"OSM_dirty_places",144.30011,-38.3502,"FOI_negative"
"OSM_dirty_places",144.28195,-38.36837,"FOI_negative"
"OSM_dirty_places",144.36467,-38.31189,"FOI_negative"
"OSM_dirty_places",144.25175,-38.39372,"FOI_negative"
"OSM_dirty_places",144.31827,-38.33962,"FOI_negative"
"OSM_dirty_places",144.32534,-38.33836,"FOI_negative"
"OSM_dirty_places",144.32485,-38.337,"FOI_negative"
"OSM_dirty_places",144.32594,-38.33371,"FOI_negative"
"OSM_dirty_places",145.12483,-38.0886,"FOI_negative"
"OSM_dirty_places",145.12542,-38.09387,"FOI_negative"
"OSM_dirty_places",145.12648,-38.10331,"FOI_negative"
"OSM_dirty_places",144.95501,-37.78626,"FOI_negative"
"OSM_dirty_places",145.16933,-37.7632,"FOI_negative"
"OSM_dirty_places",144.94743,-37.82173,"FOI_negative"
"OSM_dirty_places",144.98748,-37.83907,"FOI_negative"
"OSM_dirty_places",144.19064,-37.85969,"FOI_negative"
"OSM_dirty_places",144.58127,-37.40572,"FOI_negative"
"OSM_dirty_places",145.23252,-38.50239,"FOI_negative"
"OSM_dirty_places",145.12837,-37.87644,"FOI_negative"
"OSM_dirty_places",145.37755,-38.2154,"FOI_negative"
"OSM_dirty_places",145.79752,-37.2563,"FOI_negative"
"OSM_dirty_places",145.79779,-37.25755,"FOI_negative"
"OSM_dirty_places",145.80041,-37.25361,"FOI_negative"
"OSM_dirty_places",144.97342,-37.83543,"FOI_negative"
"OSM_dirty_places",144.37174,-38.10087,"FOI_negative"
"OSM_dirty_places",145.26746,-37.84167,"FOI_negative"
"OSM_dirty_places",144.97944,-37.79831,"FOI_negative"
"OSM_dirty_places",144.93599,-37.84224,"FOI_negative"
"OSM_dirty_places",144.93652,-37.84256,"FOI_negative"
"OSM_dirty_places",144.95249,-37.29604,"FOI_negative"
"OSM_dirty_places",145.05001,-37.20277,"FOI_negative"
"OSM_dirty_places",145.23605,-37.73254,"FOI_negative"
"OSM_dirty_places",145.22865,-37.88201,"FOI_negative"
"OSM_dirty_places",145.22906,-37.88223,"FOI_negative"
"OSM_dirty_places",144.94463,-37.83851,"FOI_negative"
"OSM_dirty_places",144.9722,-37.8622,"FOI_negative"
"OSM_dirty_places",145.00023,-37.85267,"FOI_negative"
"OSM_dirty_places",144.99244,-37.85601,"FOI_negative"
"OSM_dirty_places",144.97805,-37.8601,"FOI_negative"
"OSM_dirty_places",144.97321,-37.85048,"FOI_negative"
"OSM_dirty_places",144.99533,-37.83932,"FOI_negative"
"OSM_dirty_places",144.96995,-37.83346,"FOI_negative"
"OSM_dirty_places",145.08586,-37.90978,"FOI_negative"
"OSM_dirty_places",144.9686,-37.83335,"FOI_negative"
"OSM_dirty_places",145.02206,-37.69556,"FOI_negative"
"OSM_dirty_places",144.98132,-37.83999,"FOI_negative"
"OSM_dirty_places",144.98172,-37.84315,"FOI_negative"
"OSM_dirty_places",145.9358,-38.16398,"FOI_negative"
"OSM_dirty_places",145.36905,-37.85338,"FOI_negative"
"OSM_dirty_places",144.97635,-37.79825,"FOI_negative"
"OSM_dirty_places",144.97386,-37.81226,"FOI_negative"
"OSM_dirty_places",144.967,-37.81524,"FOI_negative"
"OSM_dirty_places",144.96129,-37.81941,"FOI_negative"
"OSM_dirty_places",145.19629,-37.89673,"FOI_negative"
"OSM_dirty_places",144.96991,-37.81004,"FOI_negative"
"OSM_dirty_places",145.05988,-37.8536,"FOI_negative"
"OSM_dirty_places",144.9694,-37.81174,"FOI_negative"
"OSM_dirty_places",144.97531,-37.79707,"FOI_negative"
"OSM_dirty_places",145.15738,-37.88842,"FOI_negative"
"OSM_dirty_places",145.35481,-37.90898,"FOI_negative"
"OSM_dirty_places",145.44028,-37.93343,"FOI_negative"
"OSM_dirty_places",144.77102,-37.66469,"FOI_negative"
"OSM_dirty_places",144.96188,-37.81528,"FOI_negative"
"OSM_dirty_places",145.19953,-37.73604,"FOI_negative"
"OSM_dirty_places",145.35416,-37.86279,"FOI_negative"
"OSM_dirty_places",145.44415,-37.92761,"FOI_negative"
"OSM_dirty_places",145.44529,-37.92878,"FOI_negative"
"OSM_dirty_places",145.44083,-37.93186,"FOI_negative"
"OSM_dirty_places",144.96002,-37.81292,"FOI_negative"
"OSM_dirty_places",144.65277,-38.11443,"FOI_negative"
"OSM_dirty_places",144.65242,-38.1132,"FOI_negative"
"OSM_dirty_places",144.87097,-37.83999,"FOI_negative"
"OSM_dirty_places",145.08811,-37.67019,"FOI_negative"
"OSM_dirty_places",145.12588,-38.37419,"FOI_negative"
"OSM_dirty_places",145.07087,-38.42286,"FOI_negative"
"OSM_dirty_places",145.07086,-38.42319,"FOI_negative"
"OSM_dirty_places",145.34395,-37.8475,"FOI_negative"
"OSM_dirty_places",144.41883,-37.23502,"FOI_negative"
"OSM_dirty_places",145.59501,-37.98405,"FOI_negative"
"OSM_dirty_places",145.66246,-37.95015,"FOI_negative"
"OSM_dirty_places",145.31998,-37.87251,"FOI_negative"
"OSM_dirty_places",145.34647,-38.03129,"FOI_negative"
"OSM_dirty_places",145.30658,-38.5159,"FOI_negative"
"OSM_dirty_places",144.95758,-37.81987,"FOI_negative"
"OSM_dirty_places",144.95752,-37.81976,"FOI_negative"
"OSM_dirty_places",144.95721,-37.81893,"FOI_negative"
"OSM_dirty_places",145.66338,-38.07185,"FOI_negative"
"OSM_dirty_places",145.39458,-37.97008,"FOI_negative"
"OSM_dirty_places",145.12504,-38.10335,"FOI_negative"
"OSM_dirty_places",145.34687,-37.75664,"FOI_negative"
"OSM_dirty_places",144.9556,-37.82174,"FOI_negative"
"OSM_dirty_places",145.86044,-38.13415,"FOI_negative"
"OSM_dirty_places",145.60942,-37.78232,"FOI_negative"
"OSM_dirty_places",144.95516,-37.81565,"FOI_negative"
"OSM_dirty_places",144.95519,-37.8157,"FOI_negative"
"OSM_dirty_places",145.2585,-38.03117,"FOI_negative"
"OSM_dirty_places",145.51791,-37.65647,"FOI_negative"
"OSM_dirty_places",144.99163,-37.80446,"FOI_negative"
"OSM_dirty_places",145.36548,-38.03922,"FOI_negative"
"OSM_dirty_places",144.96229,-37.77603,"FOI_negative"
"OSM_dirty_places",144.96091,-37.77569,"FOI_negative"
"OSM_dirty_places",144.95513,-37.81434,"FOI_negative"
"OSM_dirty_places",144.13706,-37.34804,"FOI_negative"
"OSM_dirty_places",144.91663,-37.83968,"FOI_negative"
"OSM_dirty_places",144.34449,-37.61768,"FOI_negative"
"OSM_dirty_places",144.96692,-37.73213,"FOI_negative"
"OSM_dirty_places",145.15362,-37.69922,"FOI_negative"
"OSM_dirty_places",145.71896,-38.09719,"FOI_negative"
"OSM_dirty_places",145.67689,-38.09234,"FOI_negative"
"OSM_dirty_places",145.28348,-37.95435,"FOI_negative"
"OSM_dirty_places",145.28567,-37.78014,"FOI_negative"
"OSM_dirty_places",145.10879,-37.70321,"FOI_negative"
"OSM_dirty_places",145.10213,-37.69836,"FOI_negative"
"OSM_dirty_places",144.52916,-37.35392,"FOI_negative"
